286,341
288,364
292,386
296,409
303,431
315,451
331,467
352,478
373,482
394,478
415,466
430,450
441,431
449,410
453,389
457,367
458,345
303,323
313,315
325,312
339,314
353,320
389,321
403,315
417,314
431,318
440,327
371,341
371,357
371,373
371,389
357,397
363,401
371,404
378,401
385,398
320,345
329,344
339,344
348,346
338,349
329,349
394,348
404,346
414,347
423,349
414,353
404,352
340,425
353,420
363,418
372,420
380,418
390,420
403,425
391,435
380,439
371,440
362,439
352,434
346,426
363,426
372,426
380,425
397,426
380,427
372,428
363,427
