287,340
289,362
292,384
295,406
301,427
314,446
329,461
349,472
371,476
394,474
415,464
430,450
442,431
449,411
454,389
457,367
458,345
304,323
313,314
326,311
341,313
354,320
390,320
403,314
418,313
431,317
440,326
371,342
371,357
371,373
371,389
357,397
364,400
372,403
379,401
387,398
321,347
330,347
340,347
350,348
340,353
330,352
394,350
404,350
414,350
423,351
414,356
404,355
339,421
353,418
364,416
372,418
380,416
391,419
405,422
391,429
380,430
372,431
363,430
353,428
345,422
364,422
372,422
380,422
399,423
380,422
372,422
364,421
