294,349
295,372
298,395
302,417
309,439
321,458
337,473
357,484
380,488
402,486
421,475
436,459
447,441
454,420
458,398
462,377
464,354
312,339
324,332
339,332
353,335
366,342
399,343
412,337
426,335
440,337
450,344
382,359
382,375
382,392
382,409
366,414
374,418
382,421
390,419
396,416
328,356
338,351
350,352
360,362
348,364
336,363
403,364
412,355
424,354
434,361
426,367
414,367
347,435
362,432
373,431
381,434
390,432
399,434
412,437
399,444
389,446
381,446
372,445
361,442
352,436
373,438
381,439
390,439
407,438
389,436
381,437
373,436
