293,346
294,369
297,391
301,413
308,435
320,454
336,470
357,481
380,485
402,482
422,472
437,456
448,437
455,416
459,395
462,373
463,351
312,334
324,327
338,327
352,330
365,337
398,338
411,332
425,329
439,331
449,338
381,354
381,370
381,386
381,402
366,409
373,412
381,416
389,413
396,410
328,352
337,346
350,347
359,357
348,360
336,359
401,359
411,349
423,349
433,356
425,362
413,362
347,430
362,427
373,426
381,428
390,427
400,428
413,431
400,438
390,441
381,441
372,440
361,437
352,431
373,433
381,434
390,433
408,432
389,432
381,432
373,431
