290,343
291,365
293,387
296,408
302,429
313,447
330,461
350,472
371,476
393,475
414,466
430,451
442,433
449,413
453,392
457,370
458,348
305,323
314,314
328,311
342,313
355,319
391,319
405,313
420,313
433,318
442,328
372,341
372,357
372,372
372,388
358,396
365,400
372,403
380,400
387,398
321,341
330,333
343,334
352,345
341,349
328,348
394,347
404,337
417,336
426,345
418,351
405,351
340,419
354,416
365,415
373,417
380,415
391,417
405,421
391,427
380,428
372,428
364,427
354,425
345,420
365,421
373,422
380,422
400,422
380,420
372,420
365,420
