501,257
509,279
516,300
524,321
535,341
550,357
570,371
593,380
619,379
644,370
664,354
680,336
689,313
692,288
689,262
685,236
682,210
506,222
511,207
524,197
541,193
558,194
585,182
601,174
618,170
635,173
649,183
576,203
579,216
582,229
585,242
578,262
585,264
593,264
599,259
606,254
529,226
535,217
545,212
556,215
548,221
538,225
605,203
612,195
622,194
631,199
624,202
614,203
578,315
582,300
590,291
598,290
604,287
618,290
633,298
623,310
612,316
604,319
596,321
586,322
583,313
593,299
600,297
606,295
627,299
608,307
601,310
594,311
