492,245
500,269
507,291
514,314
524,334
540,350
561,362
585,371
611,370
635,363
655,348
670,331
679,309
682,285
681,259
678,235
675,210
502,214
509,197
524,188
542,184
560,186
586,176
602,169
620,166
637,171
649,183
577,197
580,210
583,223
586,237
574,256
582,258
591,259
598,255
605,251
526,217
534,210
544,206
555,209
546,213
536,216
603,200
611,193
621,192
630,197
623,199
613,200
571,309
577,294
587,285
594,286
601,283
613,288
625,298
616,306
607,311
598,314
591,315
580,313
577,307
588,296
595,295
603,293
619,297
604,298
596,300
589,301
