496,250
504,272
511,293
518,315
527,335
542,350
563,361
586,368
613,366
637,359
656,345
672,328
682,308
685,285
683,260
681,236
679,211
504,220
511,204
526,194
544,191
562,192
588,182
604,174
622,172
639,175
651,186
580,202
583,216
586,229
589,243
577,261
585,263
593,263
601,259
608,255
529,221
537,213
547,209
558,213
549,217
539,221
606,204
613,196
624,194
633,199
626,202
616,203
568,307
577,294
588,286
596,287
605,284
618,288
632,296
621,303
609,307
600,309
592,311
580,311
574,305
590,294
598,293
606,291
626,296
607,297
598,299
590,300
