502,256
509,277
517,297
525,318
535,338
550,353
570,365
593,374
618,372
642,364
662,349
678,332
688,310
692,287
690,262
686,237
682,212
507,225
512,209
525,199
541,194
558,195
583,183
599,175
616,172
633,174
647,185
575,206
578,219
581,231
584,245
577,264
583,266
591,266
598,261
605,257
530,228
536,220
546,215
557,218
548,223
539,226
604,206
611,199
621,198
631,201
623,204
614,205
573,313
578,299
588,291
595,290
601,288
614,291
628,299
618,306
608,312
601,315
593,316
582,317
578,311
589,300
597,299
603,297
621,299
605,301
598,304
590,305
