493,244
500,267
507,289
514,312
524,333
541,350
561,364
585,374
611,373
636,366
656,349
671,329
681,306
684,281
682,256
678,231
675,206
502,215
509,198
525,189
543,185
561,187
585,177
602,169
621,167
638,171
650,184
579,198
582,211
584,224
587,238
576,258
584,259
592,260
600,256
606,252
527,217
534,209
545,205
556,209
547,213
537,217
604,200
612,192
623,191
632,196
625,199
614,200
572,310
578,295
588,286
595,287
602,284
615,289
626,299
618,310
608,316
600,319
592,319
581,317
578,308
590,297
597,296
604,295
620,299
605,303
597,305
591,305
