578,239
581,264
586,289
591,315
602,337
620,355
647,364
676,370
702,374
727,371
751,364
771,352
783,332
789,308
790,283
793,258
794,232
606,206
620,193
639,186
660,187
678,195
713,198
730,191
749,191
766,197
779,209
699,214
700,228
702,241
703,255
683,273
692,276
702,278
711,276
720,274
631,221
643,214
655,214
668,222
655,224
642,225
722,224
734,217
746,217
758,224
747,228
734,227
661,311
678,302
692,297
702,300
712,298
725,302
739,313
726,318
712,318
702,318
691,317
678,315
668,310
692,305
702,306
712,306
733,311
712,308
702,308
692,307
