578,247
580,274
583,300
589,327
599,351
617,370
643,383
671,392
698,397
725,393
749,382
768,367
780,346
786,321
789,295
793,268
793,243
602,214
616,201
634,196
653,198
671,207
709,209
726,202
745,201
763,206
776,218
693,226
694,239
695,252
696,266
676,284
685,287
695,289
704,288
713,285
626,232
637,225
650,225
662,233
650,236
637,236
717,235
728,227
742,228
754,235
743,240
729,239
654,325
670,316
685,313
694,315
703,314
718,319
733,328
719,335
704,337
695,337
684,335
670,331
661,325
685,324
694,325
703,324
726,327
703,326
695,326
685,324
