577,245
580,271
585,296
592,322
603,344
622,361
649,372
677,378
704,382
729,378
752,369
772,355
783,335
788,310
789,285
792,258
792,233
605,210
619,197
637,191
658,192
676,200
712,202
727,194
746,194
762,199
776,209
697,219
699,233
701,246
703,259
682,278
692,281
702,282
711,280
719,277
630,228
641,220
654,220
666,228
654,231
641,232
720,228
731,221
744,221
755,228
745,232
732,232
663,318
678,309
692,305
703,307
712,305
725,309
738,319
726,325
713,326
703,326
692,325
678,323
668,318
692,314
703,315
712,314
732,318
712,316
703,316
692,315
