577,249
579,276
582,302
588,329
599,353
618,372
644,384
671,393
697,398
724,395
748,384
767,368
780,347
786,322
790,296
793,269
793,243
603,215
616,203
634,198
653,200
670,209
707,211
724,203
743,202
761,207
775,218
692,228
693,241
694,254
695,268
676,286
685,289
695,291
703,290
712,288
626,233
637,226
650,226
662,235
650,238
637,238
716,237
728,229
741,229
752,236
741,241
728,240
654,326
669,318
684,315
693,317
701,316
716,321
732,330
717,337
702,338
694,338
683,336
669,332
661,326
684,325
693,326
702,326
725,329
702,327
693,326
684,325
