575,247
578,273
584,299
591,325
602,347
622,364
648,373
676,381
702,384
726,380
750,371
770,358
782,338
787,313
789,287
790,261
790,235
602,211
615,198
633,191
653,192
672,200
708,201
724,193
743,192
760,197
773,209
694,218
695,232
697,244
699,258
678,276
688,278
699,280
707,278
716,275
627,227
638,220
651,219
663,227
651,230
638,231
717,227
728,219
741,219
753,226
742,230
729,230
657,315
674,304
688,298
699,300
708,298
722,303
736,315
724,323
711,325
700,326
688,325
674,322
664,314
688,307
699,307
709,307
730,314
709,315
699,315
688,314
