575,248
579,274
584,299
590,324
602,347
621,363
648,373
675,380
701,384
726,380
749,371
769,357
782,337
787,311
788,286
791,260
792,234
602,211
616,198
634,192
654,192
672,200
709,201
725,193
744,193
761,197
774,209
694,218
696,231
697,244
699,258
678,275
688,278
699,280
708,277
716,274
627,227
638,220
651,219
663,227
651,230
639,231
718,228
729,220
742,220
753,227
742,231
730,231
658,315
674,304
688,299
699,301
709,298
723,303
737,316
724,323
711,326
700,326
689,325
674,321
665,315
688,306
699,307
709,307
731,314
709,316
699,316
689,315
