839,263
841,300
844,336
852,372
871,402
901,425
935,442
972,454
1007,459
1039,452
1063,433
1083,408
1095,376
1101,342
1104,309
1104,277
1098,246
893,194
912,179
935,173
959,176
981,184
1024,186
1042,178
1060,176
1077,181
1088,195
1008,220
1012,233
1016,247
1021,262
989,293
1002,295
1016,297
1026,296
1034,294
921,233
937,230
952,229
966,232
952,236
937,237
1030,233
1045,231
1058,232
1069,237
1058,238
1045,237
946,358
972,335
999,324
1014,327
1028,323
1047,334
1057,358
1047,381
1028,391
1012,393
996,392
970,383
955,358
999,341
1013,341
1027,341
1047,357
1027,372
1012,374
997,373
