856,263
859,296
862,328
869,360
887,386
915,403
950,415
988,424
1025,426
1058,423
1081,411
1099,389
1107,361
1110,330
1113,299
1112,267
1106,237
906,184
924,169
945,163
968,164
990,171
1033,175
1049,167
1067,165
1084,170
1096,182
1018,203
1022,216
1027,229
1032,243
1007,271
1018,274
1030,277
1038,275
1045,272
934,217
949,208
965,205
980,216
965,220
950,221
1040,216
1055,208
1070,207
1080,218
1070,221
1056,220
980,332
1001,309
1021,298
1033,300
1044,298
1059,309
1069,332
1059,340
1045,342
1034,342
1021,342
1002,339
989,329
1021,316
1033,316
1044,317
1060,329
1044,323
1033,323
1021,323
