826,267
831,300
837,333
846,364
865,390
894,407
930,417
967,424
1004,426
1035,420
1060,405
1078,384
1089,357
1090,324
1090,293
1089,261
1083,230
873,185
890,170
911,163
935,163
956,169
1000,169
1017,160
1035,158
1053,162
1067,175
986,199
990,212
995,225
1000,239
975,270
988,271
1000,272
1008,270
1016,268
902,218
918,209
934,206
948,213
934,218
918,220
1011,210
1026,203
1041,203
1052,211
1041,214
1027,213
949,338
968,309
990,294
1004,295
1015,291
1033,303
1043,331
1035,348
1020,357
1008,359
993,359
971,354
959,335
992,313
1004,312
1016,311
1033,329
1017,333
1006,334
992,335
