822,271
828,304
836,335
846,365
864,389
893,404
930,412
967,418
1004,419
1035,414
1061,401
1079,382
1090,356
1091,325
1091,294
1089,262
1083,231
869,185
886,169
908,161
933,161
955,167
999,167
1016,158
1035,155
1052,160
1066,173
985,196
990,210
995,223
1001,237
974,267
987,269
999,270
1008,267
1016,266
900,217
916,207
932,204
947,212
933,217
917,218
1010,209
1025,201
1040,200
1051,210
1041,213
1026,212
948,332
967,302
990,287
1004,288
1016,284
1033,296
1043,325
1036,342
1020,351
1007,353
992,354
969,348
958,329
991,308
1004,307
1016,307
1034,322
1017,326
1005,328
991,328
