856,273
860,308
867,343
879,376
898,404
927,424
962,439
1000,452
1037,455
1067,448
1088,430
1104,404
1114,374
1118,341
1121,309
1120,276
1113,245
912,201
931,184
954,177
979,179
1002,187
1043,190
1059,182
1076,179
1093,183
1105,194
1029,218
1034,232
1040,246
1046,261
1017,292
1029,294
1041,296
1049,294
1057,293
942,230
959,221
976,219
990,230
976,234
959,235
1050,230
1065,221
1080,221
1089,231
1080,235
1065,234
992,357
1014,332
1035,318
1045,321
1055,318
1069,330
1076,356
1068,369
1056,376
1045,378
1033,377
1013,372
1003,355
1034,339
1045,339
1054,339
1066,353
1054,353
1044,354
1034,354
