853,268
858,302
864,335
874,367
892,394
920,413
956,426
994,437
1032,440
1063,435
1085,418
1101,394
1110,364
1113,332
1116,300
1115,268
1108,237
906,191
924,175
947,168
971,169
993,177
1037,180
1053,172
1070,170
1087,173
1099,185
1022,207
1027,221
1033,235
1038,249
1010,279
1022,282
1035,284
1043,282
1051,280
936,222
952,212
969,210
982,220
968,224
953,225
1043,220
1059,212
1073,212
1083,222
1073,225
1059,224
983,343
1005,318
1026,305
1038,307
1049,305
1064,317
1073,342
1064,353
1051,358
1039,359
1026,359
1006,355
993,341
1026,324
1038,323
1049,324
1063,339
1049,338
1038,339
1026,339
