832,260
837,298
843,335
855,371
876,401
905,422
941,437
980,447
1018,451
1049,444
1072,426
1089,400
1098,368
1101,332
1105,299
1104,266
1097,233
892,195
910,179
934,171
959,172
982,180
1025,182
1041,174
1060,171
1077,174
1090,187
1010,213
1015,226
1021,239
1026,253
995,287
1009,288
1022,289
1031,288
1040,286
919,228
936,222
953,220
968,226
953,230
937,231
1033,225
1048,220
1063,219
1074,227
1062,229
1048,228
956,358
980,330
1007,316
1023,318
1036,315
1053,326
1060,354
1054,377
1038,386
1024,388
1006,388
980,381
965,356
1007,334
1023,333
1036,333
1050,352
1036,367
1022,369
1006,369
