840,263
843,301
848,338
859,374
880,404
909,426
944,442
981,453
1016,457
1047,450
1070,432
1088,406
1098,374
1103,339
1107,305
1106,271
1099,239
898,195
915,179
938,172
963,174
985,182
1029,185
1045,177
1063,174
1080,177
1092,189
1013,216
1018,229
1023,243
1028,258
997,291
1010,293
1024,294
1034,292
1042,290
924,230
941,225
957,223
971,229
956,232
941,233
1037,228
1052,224
1066,224
1077,230
1065,232
1051,231
954,360
980,334
1007,321
1024,323
1037,320
1055,331
1062,358
1055,383
1038,393
1023,395
1005,394
978,386
964,358
1007,338
1023,337
1037,337
1052,357
1036,374
1022,375
1006,375
