248,203
249,217
252,231
256,245
261,259
270,271
282,280
297,288
314,290
330,286
343,278
355,268
362,255
366,240
368,226
369,211
370,197
259,184
266,178
274,177
284,177
293,180
318,179
328,176
337,174
347,176
354,180
308,191
308,201
309,210
310,219
298,228
304,230
310,231
316,229
321,227
271,197
277,192
285,192
291,197
285,198
277,198
324,195
330,190
337,189
344,194
338,196
331,196
288,248
296,243
304,240
311,241
318,240
327,242
337,246
328,255
319,259
312,260
305,259
296,256
292,249
305,246
311,246
318,246
333,247
318,252
311,253
305,252
