248,203
250,217
253,231
256,245
261,258
270,270
281,280
296,287
313,289
329,286
343,278
354,268
362,256
365,241
367,226
369,212
370,197
259,184
266,178
274,177
284,178
293,180
319,179
328,176
338,174
348,175
355,180
308,191
309,201
309,210
310,219
298,228
304,230
310,232
316,230
321,227
271,197
277,192
285,192
291,197
285,199
277,199
324,196
330,190
338,189
344,194
339,196
331,197
288,249
295,243
304,240
311,242
318,240
327,242
337,247
328,255
319,258
312,259
304,258
296,256
291,249
304,247
311,247
318,247
333,248
318,251
311,251
304,251
