251,196
251,211
253,227
257,241
262,255
270,268
282,279
296,288
311,290
327,287
340,278
352,268
360,255
366,241
369,227
372,212
373,197
262,184
271,180
280,179
290,181
299,184
323,185
333,181
342,180
352,180
360,185
312,195
312,205
312,216
312,226
301,233
306,235
312,237
318,235
323,233
274,197
281,192
289,192
295,198
288,199
280,199
327,198
334,192
342,192
348,197
342,199
335,199
290,251
297,247
306,245
312,247
318,246
326,247
335,251
326,260
318,264
312,264
305,264
297,260
293,251
306,251
312,252
318,251
332,252
318,254
312,255
306,254
