251,197
252,212
255,227
258,242
263,256
271,270
282,281
297,290
313,293
328,290
342,281
354,271
362,258
366,244
369,229
372,214
373,199
263,184
272,180
281,180
291,182
300,185
324,186
333,183
343,181
353,181
360,186
313,196
313,206
313,217
313,228
301,234
307,236
313,238
319,237
324,234
275,197
282,192
290,193
296,199
289,200
281,200
329,200
335,193
343,193
350,198
344,200
336,201
291,252
299,249
307,247
313,248
319,247
327,249
336,252
328,261
320,265
313,265
306,265
298,260
295,253
306,253
313,253
319,253
333,253
319,255
313,256
307,255
