248,201
250,216
253,230
256,244
261,257
270,269
283,277
298,284
315,286
331,282
344,275
356,265
363,252
366,238
368,223
370,209
370,195
260,183
267,177
277,175
287,175
296,178
320,178
329,174
339,172
349,174
356,178
310,189
311,198
312,207
313,216
301,225
307,227
313,229
319,227
324,225
272,195
279,190
287,189
293,194
287,196
279,196
325,193
332,187
339,187
346,191
340,193
333,194
290,245
298,240
307,238
313,238
320,237
329,239
339,243
330,251
321,255
314,256
307,255
298,252
293,245
307,243
313,243
320,243
335,243
321,248
314,248
307,248
