252,198
253,213
255,228
259,243
264,258
272,272
284,283
298,293
314,296
330,293
344,284
355,273
363,259
367,245
370,230
372,215
373,199
264,186
272,181
282,181
292,183
302,187
326,188
335,184
345,182
354,183
362,188
314,197
314,208
314,219
315,230
302,235
308,238
314,240
320,238
326,236
276,199
283,194
291,194
297,200
290,201
282,201
330,201
336,195
344,194
351,199
345,201
337,202
292,254
299,249
308,247
315,249
321,248
330,250
339,254
330,264
322,269
315,269
307,268
299,264
296,254
308,253
315,253
321,253
335,255
321,260
315,260
308,259
