600,161
601,182
602,204
603,226
611,248
623,266
639,283
658,299
679,305
702,300
723,285
742,268
757,248
766,225
769,201
768,174
767,149
610,147
617,137
629,133
643,136
655,145
688,143
701,133
716,129
732,131
743,142
673,167
674,180
674,192
674,206
656,213
665,216
675,220
686,216
697,213
625,168
634,166
643,166
652,170
643,172
633,172
699,169
707,164
717,163
727,164
719,170
709,171
645,246
654,238
666,234
674,237
683,235
696,239
710,246
697,263
684,270
674,270
664,269
653,261
651,246
665,245
674,246
683,246
704,246
683,252
674,253
665,251
