598,163
599,184
601,207
603,229
610,249
622,267
638,283
656,298
678,303
700,299
722,285
741,269
757,249
765,227
768,201
767,175
766,149
608,147
615,136
628,132
641,136
653,144
688,142
700,133
715,128
731,131
742,141
672,166
672,179
672,192
672,205
654,212
663,216
673,220
684,216
695,212
623,168
632,166
642,166
652,169
642,172
632,172
697,168
706,164
717,162
727,164
718,169
707,170
643,246
652,237
663,234
672,236
680,234
694,238
708,246
696,263
682,269
672,270
662,268
651,261
649,246
663,244
672,245
681,245
701,246
681,252
672,252
662,251
