597,163
596,184
598,205
600,228
607,249
620,267
636,284
655,298
677,303
699,298
720,284
738,267
752,248
760,226
763,202
762,178
761,155
606,146
614,136
627,133
640,137
652,145
684,143
697,134
712,129
727,131
738,140
670,165
670,178
671,191
671,205
652,212
661,216
672,219
683,215
693,212
622,168
631,166
640,166
649,168
640,170
631,171
694,167
703,164
712,164
721,165
713,168
704,169
641,245
651,237
663,233
671,235
679,233
693,238
707,245
695,261
681,268
671,269
662,267
650,260
647,245
662,244
671,245
680,244
700,245
680,250
671,251
662,250
