595,161
596,182
597,204
599,227
606,248
620,266
636,283
655,297
677,302
700,296
721,281
739,263
754,243
762,221
764,197
763,172
761,148
604,146
611,135
624,132
638,136
650,144
682,141
695,131
710,126
726,128
737,138
668,164
669,177
669,190
670,203
651,210
660,214
670,217
681,214
691,210
620,168
629,168
638,167
648,168
639,171
629,171
692,166
701,165
710,164
720,163
711,168
702,169
640,244
650,236
661,232
669,234
678,232
691,237
705,243
693,260
679,267
669,268
660,266
649,260
646,245
661,243
669,244
678,243
698,244
678,249
669,250
660,248
