601,161
603,183
604,206
606,228
613,250
626,268
642,285
661,300
683,306
706,301
727,286
745,268
759,249
768,227
771,203
772,177
771,152
612,150
619,138
632,134
647,137
659,146
692,145
705,135
720,130
735,134
746,144
677,168
677,181
678,194
678,207
659,214
668,217
678,221
689,217
699,214
628,168
637,166
647,166
655,170
646,172
636,172
702,170
711,164
721,163
731,165
722,171
712,171
648,247
658,239
669,235
677,237
686,236
699,241
713,248
700,264
687,270
677,271
667,269
656,262
654,247
669,246
677,247
686,247
706,248
686,252
677,252
668,251
