594,163
594,184
594,206
596,228
604,249
617,266
633,282
653,296
674,300
697,296
717,281
735,264
748,245
756,223
758,200
757,176
756,153
604,145
610,133
622,130
636,134
648,142
680,140
692,131
707,125
722,127
732,137
666,164
667,176
667,188
668,201
648,209
657,213
668,216
679,212
689,208
620,169
628,168
637,168
646,168
637,171
629,171
689,166
697,165
706,165
714,165
706,168
698,169
638,243
648,234
659,230
667,232
676,230
690,235
704,242
692,258
678,265
668,266
658,264
647,258
645,243
659,241
667,242
676,241
697,242
677,247
667,248
659,246
