601,161
602,183
603,205
605,228
612,249
624,268
641,285
660,300
682,305
705,300
726,284
745,267
759,248
768,226
770,201
770,175
769,150
611,149
618,137
631,133
645,136
657,145
691,143
703,134
718,129
734,132
744,143
676,167
676,180
677,193
677,206
657,213
667,217
677,220
688,217
698,214
627,168
636,165
646,166
654,170
645,172
635,172
700,169
709,164
719,163
728,165
721,170
710,171
646,246
656,238
667,234
675,237
684,235
697,240
711,247
699,264
685,270
675,271
665,269
654,262
652,247
667,246
676,247
685,246
705,247
684,253
675,254
666,252
