247,160
247,186
247,211
251,235
260,258
274,277
291,291
310,303
330,309
349,306
366,295
381,281
392,264
399,243
403,222
407,201
409,179
277,134
289,123
305,119
321,122
334,131
367,134
379,131
393,132
403,140
406,153
350,153
350,167
351,180
352,194
331,206
338,209
346,211
353,211
359,210
296,155
305,154
314,156
322,158
313,158
304,158
365,164
375,164
383,166
389,170
382,170
374,168
311,243
323,234
335,232
343,235
351,234
358,240
362,251
355,258
347,259
339,259
331,257
321,253
316,242
334,239
341,240
349,241
357,249
348,249
341,249
333,247
