259,158
258,184
258,209
263,233
274,255
289,272
309,286
329,298
350,304
370,303
386,293
399,280
408,263
414,243
418,223
419,202
419,182
299,131
312,119
329,115
345,120
359,127
386,134
398,131
410,133
419,141
420,155
373,153
375,166
376,179
378,193
352,203
361,207
370,211
377,210
382,208
318,150
329,145
339,146
345,156
337,157
327,155
383,164
393,159
403,161
406,170
401,172
392,169
332,240
346,231
359,229
366,232
374,232
381,239
382,253
377,255
369,255
361,254
354,252
343,247
338,240
358,236
365,238
372,239
378,250
371,246
363,245
356,243
