258,157
257,184
257,210
262,234
273,255
289,273
308,287
329,299
351,305
370,303
386,294
399,280
408,263
414,243
417,222
419,201
418,181
298,133
311,121
327,117
344,120
359,127
385,133
398,131
410,133
418,141
419,154
373,154
374,166
376,179
378,193
352,205
361,208
370,212
377,211
382,209
317,151
328,145
339,146
345,156
337,157
326,155
382,164
393,159
402,160
406,169
400,171
391,168
332,240
346,232
359,230
366,233
373,232
380,239
382,252
377,255
369,255
361,254
354,252
343,248
338,239
357,236
365,238
372,239
377,250
370,247
363,246
356,244
