236,171
236,195
237,218
239,241
245,263
256,282
272,297
290,308
309,314
329,313
348,306
366,296
380,279
389,259
394,237
399,214
402,190
259,145
269,135
283,131
299,133
312,141
343,142
356,138
371,139
384,147
390,159
326,163
325,177
324,191
323,205
305,216
313,220
320,222
328,222
335,221
276,167
286,167
295,168
303,169
294,170
285,170
345,174
355,175
363,177
371,179
362,180
354,178
289,251
299,243
309,241
317,244
326,243
335,248
343,259
333,265
323,265
314,265
306,264
297,260
294,251
308,247
316,249
325,249
338,257
324,257
316,257
307,255
