259,152
258,179
258,206
262,231
272,253
288,272
308,286
329,298
350,305
369,303
384,293
398,280
407,263
414,242
418,221
420,201
420,181
301,128
314,116
331,111
348,114
364,121
391,129
403,127
415,130
422,139
422,153
377,150
378,163
380,175
381,189
355,202
364,205
372,208
379,208
384,207
321,147
332,143
342,144
348,153
340,154
330,152
385,162
396,158
405,160
409,169
403,170
394,167
335,238
349,230
362,228
368,231
375,231
381,238
381,250
377,255
369,255
363,254
356,252
345,248
341,238
360,236
367,237
373,238
377,248
372,245
365,244
359,243
