256,159
256,185
256,211
261,235
272,257
289,274
309,289
330,301
352,307
371,305
386,294
399,280
407,262
413,241
417,220
418,200
417,180
298,134
311,122
328,118
345,121
360,127
386,133
398,131
410,132
418,141
419,155
373,154
375,166
377,179
379,193
354,205
363,208
371,212
378,211
383,209
317,152
328,146
339,147
345,156
337,158
327,156
382,164
393,159
402,161
406,170
400,172
391,169
333,242
348,233
361,231
367,234
375,233
382,240
382,253
378,257
370,257
363,257
355,255
345,250
339,241
359,238
366,239
373,240
378,250
372,248
365,248
358,246
