259,157
258,184
259,209
264,233
275,254
291,271
310,285
331,296
353,302
372,300
387,291
400,277
408,260
414,240
418,220
419,200
419,181
300,129
313,116
330,112
347,115
361,122
389,129
401,126
413,129
421,138
421,153
375,150
377,164
379,177
380,190
355,201
363,205
372,209
379,208
384,207
320,149
330,144
341,145
347,153
339,155
329,153
385,162
396,158
404,160
408,169
403,170
394,167
333,237
348,229
361,227
368,230
375,230
382,237
383,249
379,253
371,252
364,251
356,249
345,245
339,237
360,234
367,235
373,237
379,247
372,244
365,243
358,241
