226,155
226,174
228,191
231,210
236,229
244,245
257,260
273,269
292,273
311,270
328,260
342,247
351,231
355,212
359,193
361,175
361,156
235,138
244,132
255,131
266,133
277,137
307,136
318,131
330,129
342,130
351,136
293,151
294,164
294,178
294,193
281,200
287,202
293,205
300,203
306,200
249,155
257,151
266,150
274,155
266,157
257,158
313,155
321,150
330,150
338,155
331,158
322,158
266,222
276,219
285,218
292,220
299,219
308,221
318,224
308,234
299,239
291,239
284,238
275,233
271,223
285,223
292,224
299,224
313,224
299,230
292,230
285,229
