230,161
229,179
232,197
235,215
240,233
248,250
260,265
276,276
294,279
313,275
330,265
344,250
353,233
358,214
360,194
362,174
361,154
236,139
244,133
254,131
265,133
275,136
304,133
315,128
327,126
338,126
348,132
291,149
291,163
292,176
292,190
281,198
287,201
293,203
299,200
305,197
249,156
256,151
265,150
273,155
264,157
256,158
311,153
319,147
328,147
335,152
329,155
320,155
267,225
275,218
285,216
292,217
300,215
310,218
320,224
311,239
301,246
293,247
285,246
274,239
271,225
285,223
293,224
300,223
316,225
300,235
293,236
285,234
