228,156
228,175
229,194
231,214
236,233
245,251
257,265
273,275
291,278
310,275
327,267
340,254
350,238
355,220
359,201
362,182
363,162
241,138
250,133
261,133
271,135
281,139
312,138
323,134
334,133
344,133
354,138
297,153
297,167
297,181
297,195
284,202
290,205
296,208
303,205
309,202
253,156
261,153
270,153
277,158
269,159
261,159
317,158
325,153
334,154
341,158
334,161
326,160
267,223
277,219
287,218
294,220
302,219
311,221
321,225
311,236
301,240
293,241
286,239
276,233
271,224
287,223
294,224
301,224
317,226
301,232
294,232
286,231
