227,157
227,177
230,196
232,215
237,235
245,252
257,267
274,278
292,282
311,279
327,269
340,255
350,239
356,221
360,202
363,182
363,163
240,138
250,133
261,133
272,136
282,140
313,140
323,136
334,134
344,134
353,139
298,154
298,168
298,182
298,196
284,202
291,206
297,208
304,206
310,204
253,157
261,153
270,153
278,158
270,160
261,160
317,159
326,155
334,155
341,160
335,162
326,161
267,225
277,219
288,217
296,219
305,218
315,221
324,228
315,243
304,250
295,251
286,249
276,241
270,226
288,222
296,223
305,223
320,229
304,239
296,240
287,238
