237,161
237,181
239,200
243,220
250,239
259,257
270,274
285,286
303,289
321,284
337,271
348,256
358,237
365,218
368,197
369,176
368,155
244,140
251,133
261,131
272,132
282,136
311,134
322,128
334,126
345,126
355,133
298,150
299,163
299,176
299,189
286,198
293,201
300,203
307,200
314,197
256,156
264,151
273,150
280,155
273,157
264,158
319,153
327,147
336,147
343,152
337,155
328,155
272,226
279,214
291,211
300,212
310,211
323,214
332,226
324,247
312,257
301,259
291,257
279,247
275,227
291,217
300,217
310,217
329,226
311,246
300,247
291,246
