236,162
236,181
239,200
243,219
249,238
258,256
269,273
284,285
302,289
320,284
336,272
348,256
357,238
364,218
367,197
368,176
368,154
243,140
250,133
260,131
271,132
282,136
310,133
322,128
333,125
345,126
354,132
297,149
298,162
298,175
298,189
286,197
292,200
299,202
306,199
313,196
255,156
263,151
272,150
280,155
272,157
263,158
318,153
326,147
335,147
342,152
336,155
327,154
271,226
278,214
290,211
299,212
309,211
322,214
331,226
324,247
311,258
300,259
290,257
278,247
274,226
290,217
299,217
309,217
328,226
310,246
300,247
290,245
