229,159
229,177
231,195
234,212
237,230
245,246
258,259
274,268
292,271
311,267
328,259
342,247
351,231
356,212
359,193
361,174
361,154
236,139
244,133
255,131
266,133
277,137
305,135
317,130
329,127
341,128
350,135
292,150
292,163
293,177
293,191
281,198
286,201
293,204
300,201
306,198
250,156
257,151
266,151
274,156
265,157
257,158
312,155
321,149
329,149
337,153
330,156
321,156
267,221
276,218
285,216
292,218
298,217
307,219
318,222
307,233
298,238
291,239
284,237
275,232
271,222
285,221
292,222
298,222
313,223
298,226
291,227
284,226
