235,161
236,181
238,200
242,219
249,238
257,256
269,272
283,284
301,288
320,282
336,270
348,254
357,236
363,217
366,196
367,174
366,153
242,140
249,133
259,131
270,132
280,136
309,133
320,127
332,125
343,125
352,132
296,148
297,161
297,175
297,188
285,197
291,200
298,202
305,199
312,196
255,156
262,150
271,150
279,155
271,157
262,158
317,153
325,147
334,146
341,151
335,154
326,154
270,225
278,214
290,211
299,212
309,211
322,214
331,224
323,245
311,255
300,257
290,255
278,246
273,226
290,217
299,217
309,217
328,225
310,244
299,245
290,244
