229,158
228,176
230,194
232,213
237,231
245,248
258,262
274,271
292,274
311,271
328,262
342,249
351,233
356,215
359,196
362,178
362,159
238,137
248,132
258,131
269,134
279,138
309,137
321,132
332,130
343,131
352,137
295,151
296,165
296,180
295,194
283,201
289,204
295,206
301,204
307,202
251,155
259,151
268,151
275,156
267,158
259,158
315,157
323,152
332,152
339,156
333,160
324,159
267,222
277,220
286,219
293,221
300,220
309,222
319,224
309,232
300,236
292,236
285,235
277,231
271,224
286,225
293,226
300,226
315,225
299,227
293,227
286,226
