232,161
232,178
235,196
237,213
242,231
249,247
262,260
277,269
296,272
315,269
332,260
346,248
355,232
360,213
362,193
364,173
363,153
238,141
245,134
255,132
265,133
275,137
305,134
316,128
327,126
339,126
349,132
292,149
292,163
292,176
293,190
281,198
287,201
294,203
301,200
307,196
250,156
258,151
266,150
275,155
266,157
258,158
312,153
320,147
329,147
337,151
330,154
321,154
268,221
276,214
286,212
293,214
302,212
313,214
324,219
314,231
303,237
294,238
286,237
276,232
272,221
286,219
294,219
302,218
320,220
302,227
294,228
286,227
